hpg_store_id,air_store_id,latitude,longitude,genre,area_name,ll_cluster
hpg_973c4dbdbc21f9ba,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_4a85385adaeafbb0,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_8fb810d4389a83af,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_dea2e401ea5a0819,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_a5ff11fdde713541,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_a96f3759c309e88b,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_3a8eced4c7bbedb9,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_37b7d4b7f21bb823,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_1290ea97ea2e5c1a,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_f614ffc488aca081,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_d60807a90e1ecdc3,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_c689008da3a66517,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_752e2ba22fa1318a,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_c1547cb4e2bb6609,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_5c39686222c76dda,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_e3b863b3aceb2187,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_ef4354eede113561,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_23698d207e1f8636,0,35.688589325209996,139.731970982304,japanese style,None None None,0
hpg_64610de8f426f747,0,35.6284593898344,139.778927275065,japanese style,Tōkyō-to Minato-ku None,0
hpg_85c27766787317f2,0,35.6284593898344,139.778927275065,japanese style,Tōkyō-to Minato-ku None,0
hpg_00dfc2e5723aa426,0,35.6284593898344,139.778927275065,japanese style,Tōkyō-to Minato-ku None,0
hpg_2677c9fe43458755,0,35.6284593898344,139.778927275065,japanese style,Tōkyō-to Minato-ku None,0
hpg_f929f85be803fe84,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_389553578774448a,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_910981068d5a8cbf,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_203f8f62ad2308da,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_d16fbe0a96082822,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_992af993326dd69e,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_347f58d8b95c5918,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_f7cc0403b9d255c2,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_13fc1f33463283a2,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_8da7af56806d5f0c,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_8d0ec8954c8fcc50,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_c987c2f0680678d6,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_e7a678b8ea10125f,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_85c1244be1ca83ce,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_c87b0f4a2e653081,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_7bc0832cf8bad26c,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_bb9630804317280d,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_c684baa3ea96a840,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_32eed2bdf729f792,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_b8a7e5b9d6c77c45,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_5b3482e4254ec18a,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_4d49cbc96aba1a41,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_a0ec3a8928300272,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_7c2ef7b7e72698cd,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_544fe48aa8a73cda,0,35.7554126329199,139.808819886617,japanese style,Tōkyō-to Adachi-ku None,0
hpg_390212e52e86eac0,0,34.443814399274395,135.359104867502,japanese style,Ōsaka-fu Kaizuka-shi Umizuka,1
hpg_13223cc5b44d3b3b,0,34.443814399274395,135.359104867502,japanese style,Ōsaka-fu Kaizuka-shi Umizuka,1
hpg_be5bccaf08e7404b,0,34.443814399274395,135.359104867502,japanese style,Ōsaka-fu Kaizuka-shi Umizuka,1
hpg_9e5a663fbad0378f,0,34.443814399274395,135.359104867502,japanese style,Ōsaka-fu Kaizuka-shi Umizuka,1
hpg_24d65cae4833705f,0,34.443814399274395,135.359104867502,japanese style,Ōsaka-fu Kaizuka-shi Umizuka,1
hpg_b67afac9a46543c7,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_94d34608a8ea47ef,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_f37746654ec5fee9,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_f82b6bde08a8dda9,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_1604cc4edfdda44a,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_7ce753f574e68658,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_18b44aef432e5d07,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_0afce47352acfeae,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_122eeffc058f824a,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_b7fb7af7772c61b0,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_3c1f9517ecef6e77,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_2f44754927547957,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_2f52fb74b9e2458c,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_98c93b961ff8bd1b,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_b48e85994b1e3acd,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_3ea2ebfc99362917,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_ec732f91f219aa8e,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_1457b5b638f35995,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_072fbbf3b2a6a172,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_1e2da009b7f3adcc,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_9183998128b00eaa,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_f53ca04951cf448d,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_67864bf1e472830c,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_f35386207a1e73e4,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_7b08497678d0ba01,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_d4481336fbb1de4d,0,33.589336389530104,130.418461937543,japanese style,Fukuoka-ken Fukuoka-shi Hakata Ekimae,3
hpg_a849e756c0fbf17f,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_f209b2452acb1bc0,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_b8a0c3f992d14726,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_3f39396027ddaddc,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_41878ab44f299b90,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_25d15929adf847fc,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_6bc7cf8abe71a8e1,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_1976f67f9232d8f1,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_e48aa7684524feaa,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_69f68c4adff8c380,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_8619dc12cc0d1490,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_f5ff4f5da94d13bf,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_e2a206375a39fc86,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_b1584923ed104d0d,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_efbcdf960a9f31a5,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_99342b8f89a54e98,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_7d70810fae09888c,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_9e4a5305856d7ba6,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_26ee4314d6fc0849,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_57bfe1af827314ea,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_d576505d5eb4a8f6,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_940b2f46c80171ce,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_e8028b523ce3eabf,0,33.881500231168104,130.887364287386,japanese style,Fukuoka-ken Kitakyūshū-shi Sunatsu,3
hpg_4e1e0e8e9d3204ca,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_b7b6d36ca75c22fd,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_593a3edf102a5cad,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_792fa5141896d1ef,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_f193a9570ecd6f0e,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_4fc25009b84b40d9,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_26b02ad37a88d32b,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_4ea82546330aaa31,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_13043b08f93b90f3,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_1879e41ad53e0fcd,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_ea3125c9739664b6,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_da52462e5578bf52,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_df185b2224efffd5,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_3078476a277130a5,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_b0854415b4d6a26a,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_7e78c7d2b5cf62f5,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_cf9392e4589dfa58,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_516ccf65d7965253,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_fd3dc42ac9aeefa3,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_e61dddbc5595c498,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_84ef5c1df7ee4f6d,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_e5bcebf85fc3c30a,0,35.6482309999929,139.369090338226,japanese style,Tōkyō-to Hino-shi Nishihirayama,0
hpg_c4f33587014dd154,0,43.01716846324221,141.364464259678,japanese style,Hokkaidō Sapporo-shi Sumikawa 2 Jō,2
hpg_2f0e5dabefbfce19,0,43.01716846324221,141.364464259678,japanese style,Hokkaidō Sapporo-shi Sumikawa 2 Jō,2
hpg_11ea6dbef1d1ece3,0,35.712410553800396,139.706563865451,japanese style,Tōkyō-to Shinjuku-ku Takadanobaba,0
hpg_a1d52e4b7da5ed44,0,35.712410553800396,139.706563865451,japanese style,Tōkyō-to Shinjuku-ku Takadanobaba,0
hpg_bcadc5c6cd0b623c,0,35.712410553800396,139.706563865451,japanese style,Tōkyō-to Shinjuku-ku Takadanobaba,0
hpg_bfae2a4d43d1651f,0,35.712410553800396,139.706563865451,japanese style,Tōkyō-to Shinjuku-ku Takadanobaba,0
hpg_b9f037e0f44eaf3e,0,35.712410553800396,139.706563865451,japanese style,Tōkyō-to Shinjuku-ku Takadanobaba,0
hpg_a394dce9ad2739d2,0,33.579734085335105,130.401762444701,japanese style,Fukuoka-ken Fukuoka-shi Ōmiya,3
hpg_7a9679cb4f9383c4,0,33.579734085335105,130.401762444701,japanese style,Fukuoka-ken Fukuoka-shi Ōmiya,3
hpg_2466d42830c1a1ec,0,33.579734085335105,130.401762444701,japanese style,Fukuoka-ken Fukuoka-shi Ōmiya,3
hpg_a628afb85dc05200,0,33.579734085335105,130.401762444701,japanese style,Fukuoka-ken Fukuoka-shi Ōmiya,3
hpg_e08343758b6cfaa6,0,33.579734085335105,130.401762444701,japanese style,Fukuoka-ken Fukuoka-shi Ōmiya,3
hpg_4727cdccfdc1646b,0,33.579734085335105,130.401762444701,japanese style,Fukuoka-ken Fukuoka-shi Ōmiya,3
hpg_2cda22e8e05c0055,0,33.579734085335105,130.401762444701,japanese style,Fukuoka-ken Fukuoka-shi Ōmiya,3
hpg_a325ba0f4661aaec,0,33.579734085335105,130.401762444701,japanese style,Fukuoka-ken Fukuoka-shi Ōmiya,3
hpg_3e9e9da58dedc91a,0,33.579734085335105,130.401762444701,japanese style,Fukuoka-ken Fukuoka-shi Ōmiya,3
hpg_ddaab0e5feba9004,0,33.579734085335105,130.401762444701,japanese style,Fukuoka-ken Fukuoka-shi Ōmiya,3
hpg_3a3289a9c062f404,0,33.579734085335105,130.401762444701,japanese style,Fukuoka-ken Fukuoka-shi Ōmiya,3
hpg_4da9a7b80bb12329,0,33.579734085335105,130.401762444701,japanese style,Fukuoka-ken Fukuoka-shi Ōmiya,3
hpg_93d0b9b09395754e,0,33.579734085335105,130.401762444701,japanese style,Fukuoka-ken Fukuoka-shi Ōmiya,3
hpg_c1030e74649f0b74,0,33.579734085335105,130.401762444701,japanese style,Fukuoka-ken Fukuoka-shi Ōmiya,3
hpg_dcf02cc67aa69647,0,33.861840094053896,130.751425402895,japanese style,Fukuoka-ken Kitakyūshū-shi Aoyama,3
hpg_ef9d5078138bfedf,0,33.861840094053896,130.751425402895,japanese style,Fukuoka-ken Kitakyūshū-shi Aoyama,3
hpg_3b25138182a9f8f7,0,33.861840094053896,130.751425402895,japanese style,Fukuoka-ken Kitakyūshū-shi Aoyama,3
hpg_e909b7ea68fac58d,0,33.861840094053896,130.751425402895,japanese style,Fukuoka-ken Kitakyūshū-shi Aoyama,3
hpg_81339dd01f72a845,0,33.861840094053896,130.751425402895,japanese style,Fukuoka-ken Kitakyūshū-shi Aoyama,3
hpg_e43487f5f939d3c2,0,33.861840094053896,130.751425402895,japanese style,Fukuoka-ken Kitakyūshū-shi Aoyama,3
hpg_c361804ea2d04baa,0,33.861840094053896,130.751425402895,japanese style,Fukuoka-ken Kitakyūshū-shi Aoyama,3
hpg_744c7c3d08eb8cd9,0,33.861840094053896,130.751425402895,japanese style,Fukuoka-ken Kitakyūshū-shi Aoyama,3
hpg_532c6042951084ef,0,35.70347220440971,139.470149586499,japanese style,Tōkyō-to Kokubunji-shi Nishikoigakubo,0
hpg_c74b5988108859ae,0,35.70347220440971,139.470149586499,japanese style,Tōkyō-to Kokubunji-shi Nishikoigakubo,0
hpg_6c914d5acd402691,0,35.70347220440971,139.470149586499,japanese style,Tōkyō-to Kokubunji-shi Nishikoigakubo,0
hpg_ef781344cb4fa86c,0,35.70347220440971,139.470149586499,japanese style,Tōkyō-to Kokubunji-shi Nishikoigakubo,0
hpg_a4f5a0e89d81c384,0,35.70347220440971,139.470149586499,japanese style,Tōkyō-to Kokubunji-shi Nishikoigakubo,0
hpg_022260edc0e84e0e,0,35.70347220440971,139.470149586499,japanese style,Tōkyō-to Kokubunji-shi Nishikoigakubo,0
hpg_9598b8fc072b634b,0,35.70347220440971,139.470149586499,japanese style,Tōkyō-to Kokubunji-shi Nishikoigakubo,0
hpg_17515d08ddca20d5,0,35.70347220440971,139.470149586499,japanese style,Tōkyō-to Kokubunji-shi Nishikoigakubo,0
hpg_a90c777016e3d215,0,35.70347220440971,139.470149586499,japanese style,Tōkyō-to Kokubunji-shi Nishikoigakubo,0
hpg_7eb6114e670e69a4,0,35.70347220440971,139.470149586499,japanese style,Tōkyō-to Kokubunji-shi Nishikoigakubo,0
hpg_00e44aa3637047c0,0,35.70347220440971,139.470149586499,japanese style,Tōkyō-to Kokubunji-shi Nishikoigakubo,0
hpg_7997748102a20fc1,0,34.752825582715204,134.84764167701,japanese style,Hyōgo-ken Kakogawa-shi Noguchichō Yoshino,1
hpg_b8a630418f4d4808,0,34.752825582715204,134.84764167701,japanese style,Hyōgo-ken Kakogawa-shi Noguchichō Yoshino,1
hpg_0f7570b5a100d57e,0,34.752825582715204,134.84764167701,japanese style,Hyōgo-ken Kakogawa-shi Noguchichō Yoshino,1
hpg_6eae597adeff908c,0,34.752825582715204,134.84764167701,japanese style,Hyōgo-ken Kakogawa-shi Noguchichō Yoshino,1
hpg_b85d87bfe7bb4709,0,34.752825582715204,134.84764167701,japanese style,Hyōgo-ken Kakogawa-shi Noguchichō Yoshino,1
hpg_e03085a53c6076c5,0,34.752825582715204,134.84764167701,japanese style,Hyōgo-ken Kakogawa-shi Noguchichō Yoshino,1
hpg_b7ef9d944c3438e9,0,34.752825582715204,134.84764167701,japanese style,Hyōgo-ken Kakogawa-shi Noguchichō Yoshino,1
hpg_58734c63f10230bc,0,34.752825582715204,134.84764167701,japanese style,Hyōgo-ken Kakogawa-shi Noguchichō Yoshino,1
hpg_021e8a7a94365f6d,0,37.909808610906204,139.06216968226101,japanese style,Niigata-ken Niigata-shi Yoneyama,6
hpg_f7b902b87894625e,0,37.909808610906204,139.06216968226101,japanese style,Niigata-ken Niigata-shi Yoneyama,6
hpg_0fe575cbafc986a4,0,37.909808610906204,139.06216968226101,japanese style,Niigata-ken Niigata-shi Yoneyama,6
hpg_06477715d4b11ecd,0,37.909808610906204,139.06216968226101,japanese style,Niigata-ken Niigata-shi Yoneyama,6
hpg_bcaea7f1671a0827,0,37.909808610906204,139.06216968226101,japanese style,Niigata-ken Niigata-shi Yoneyama,6
hpg_59e8c423a2621ddf,0,37.909808610906204,139.06216968226101,japanese style,Niigata-ken Niigata-shi Yoneyama,6
hpg_89be75188da4953f,0,37.909808610906204,139.06216968226101,japanese style,Niigata-ken Niigata-shi Yoneyama,6
hpg_ecda01245b93d720,0,37.909808610906204,139.06216968226101,japanese style,Niigata-ken Niigata-shi Yoneyama,6
hpg_c78d7225a1aca995,0,37.909808610906204,139.06216968226101,japanese style,Niigata-ken Niigata-shi Yoneyama,6
hpg_8fd1ecea9b5988a7,0,37.909808610906204,139.06216968226101,japanese style,Niigata-ken Niigata-shi Yoneyama,6
hpg_2e282d7ce7b4c378,0,37.909808610906204,139.06216968226101,japanese style,Niigata-ken Niigata-shi Yoneyama,6
hpg_0dfd3e8d3366be42,0,35.7316384246169,139.558725129422,japanese style,Tōkyō-to Nishitōkyō-shi Fujimachi,0
hpg_44f6e15fe7bd599a,0,35.7316384246169,139.558725129422,japanese style,Tōkyō-to Nishitōkyō-shi Fujimachi,0
hpg_f418c3524537d4f7,0,35.7316384246169,139.558725129422,japanese style,Tōkyō-to Nishitōkyō-shi Fujimachi,0
hpg_7738579cfa33ab1c,0,35.7316384246169,139.558725129422,japanese style,Tōkyō-to Nishitōkyō-shi Fujimachi,0
hpg_23820ec5db4ce21d,0,35.7316384246169,139.558725129422,japanese style,Tōkyō-to Nishitōkyō-shi Fujimachi,0
hpg_1f7780453762c2b8,0,34.6649455287861,135.530684753628,japanese style,Ōsaka-fu Ōsaka-shi Tsuruhashi,1
hpg_5f6743025e58dae3,0,34.6649455287861,135.530684753628,japanese style,Ōsaka-fu Ōsaka-shi Tsuruhashi,1
hpg_b413933ca62bcac1,0,34.6649455287861,135.530684753628,japanese style,Ōsaka-fu Ōsaka-shi Tsuruhashi,1
hpg_f99720f79a965cf2,0,34.6649455287861,135.530684753628,japanese style,Ōsaka-fu Ōsaka-shi Tsuruhashi,1
hpg_5a5fcb6f7dc00629,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_f8d132bb8882bb6f,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_0ef42e04836923c9,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_867119fc1a9065f5,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_c4ef231b0aafa639,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_1935809c4fd17814,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_1444b6bebee03804,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_c0ea59ae5d7bb43d,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_c25851804e425986,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_442d684c564d4209,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_5be192e810322b0b,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_5bb928e44a718b08,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_e92a013c108de998,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_a870b568e7a4ec4e,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_b7b7923ad0603f6b,0,34.7526220020618,135.49521536682101,japanese style,Ōsaka-fu Suita-shi Enokichō,1
hpg_33cfdfeb1ec0188e,0,35.732991939134294,139.733984177229,japanese style,Tōkyō-to Toshima-ku Kitaōtsuka,0
hpg_58e36fe8ca337422,0,35.732991939134294,139.733984177229,japanese style,Tōkyō-to Toshima-ku Kitaōtsuka,0
hpg_1207423ae79ff82f,0,35.732991939134294,139.733984177229,japanese style,Tōkyō-to Toshima-ku Kitaōtsuka,0
hpg_3d00729145504733,0,35.732991939134294,139.733984177229,japanese style,Tōkyō-to Toshima-ku Kitaōtsuka,0
hpg_299c82b2c60d644a,0,35.732991939134294,139.733984177229,japanese style,Tōkyō-to Toshima-ku Kitaōtsuka,0
hpg_49ef78cfa284fd7c,0,35.732991939134294,139.733984177229,japanese style,Tōkyō-to Toshima-ku Kitaōtsuka,0
hpg_e35b6421237507e0,0,35.732991939134294,139.733984177229,japanese style,Tōkyō-to Toshima-ku Kitaōtsuka,0
hpg_730beec113e2ebe6,0,35.732991939134294,139.733984177229,japanese style,Tōkyō-to Toshima-ku Kitaōtsuka,0
hpg_433bbc70b41b66d0,0,35.732991939134294,139.733984177229,japanese style,Tōkyō-to Toshima-ku Kitaōtsuka,0
hpg_8dda6c7247df82da,0,35.732991939134294,139.733984177229,japanese style,Tōkyō-to Toshima-ku Kitaōtsuka,0
hpg_4721ef2a971c9f67,0,35.732991939134294,139.733984177229,japanese style,Tōkyō-to Toshima-ku Kitaōtsuka,0
hpg_312ed0ccfdf434d9,0,35.732991939134294,139.733984177229,japanese style,Tōkyō-to Toshima-ku Kitaōtsuka,0
hpg_5249a1298386f3a7,0,35.732991939134294,139.733984177229,japanese style,Tōkyō-to Toshima-ku Kitaōtsuka,0
hpg_b65eac9d348c9d71,0,35.771260376498205,139.69112956810102,japanese style,Tōkyō-to Itabashi-ku Maenochō,0
hpg_582cfe5d4b7095c8,0,35.771260376498205,139.69112956810102,japanese style,Tōkyō-to Itabashi-ku Maenochō,0
hpg_b8e10f95dc19d319,0,35.771260376498205,139.69112956810102,japanese style,Tōkyō-to Itabashi-ku Maenochō,0
hpg_b098ce43831f17a7,0,34.8128200803455,135.567196195081,japanese style,Ōsaka-fu Ibaraki-shi Shimochūjōchō,1
hpg_7969f36c3c881df7,0,34.8128200803455,135.567196195081,japanese style,Ōsaka-fu Ibaraki-shi Shimochūjōchō,1
