,air_store_id,hpg_store_id,genre,area_name
1111,0,hpg_da12ab04fd48cf7b,Izakaya,Shizuoka-ken Shizuoka-shi Hinodechō
1112,0,hpg_bbea72d613181f9e,Izakaya,Shizuoka-ken Shizuoka-shi Hinodechō
1113,0,hpg_6eb94853241b522f,Izakaya,Shizuoka-ken Shizuoka-shi Hinodechō
1114,0,hpg_0c4967900ee99b3f,Izakaya,Shizuoka-ken Shizuoka-shi Hinodechō
1115,0,hpg_a95d358d3a3b81a8,Izakaya,Shizuoka-ken Shizuoka-shi Hinodechō
1116,0,hpg_41eb89ace6d5273f,Izakaya,Shizuoka-ken Shizuoka-shi Hinodechō
1117,0,hpg_46ebef431ad7bd3c,Izakaya,Shizuoka-ken Shizuoka-shi Hinodechō
1118,0,hpg_f22e899e3eb6a293,Izakaya,Shizuoka-ken Shizuoka-shi Hinodechō
1119,0,hpg_713b1bfaad0cb0e5,Izakaya,Shizuoka-ken Shizuoka-shi Hinodechō
1120,0,hpg_c64dff053ed28da3,Izakaya,Shizuoka-ken Shizuoka-shi Hinodechō
1121,0,hpg_103cc08fc99668f6,Izakaya,Shizuoka-ken Shizuoka-shi Hinodechō
1122,0,hpg_0a7ef02edd5a63bb,Izakaya,Shizuoka-ken Shizuoka-shi Hinodechō
1123,0,hpg_82d82749f31f9771,Izakaya,Shizuoka-ken Shizuoka-shi Hinodechō
1124,0,hpg_892662d53f6c5971,Izakaya,Ōsaka-fu Neyagawa-shi Kotobukichō
1125,0,hpg_2f5f0f63c6db4588,Izakaya,Ōsaka-fu Neyagawa-shi Kotobukichō
1126,0,hpg_b9dcc9db14327882,Izakaya,Ōsaka-fu Neyagawa-shi Kotobukichō
1127,0,hpg_69fbd6cca243cea1,Izakaya,Ōsaka-fu Neyagawa-shi Kotobukichō
1128,0,hpg_c43b0c4f03ae8a8b,Izakaya,Ōsaka-fu Neyagawa-shi Kotobukichō
1129,0,hpg_6b81b531b77aa6f3,Izakaya,Ōsaka-fu Neyagawa-shi Kotobukichō
1130,0,hpg_084910408dab1c49,Izakaya,Ōsaka-fu Neyagawa-shi Kotobukichō
1131,0,hpg_ff068149b7cdfe99,Izakaya,Ōsaka-fu Neyagawa-shi Kotobukichō
1132,0,hpg_7617e743941e37e4,Izakaya,Ōsaka-fu Neyagawa-shi Kotobukichō
1133,0,hpg_49fec89242d11490,Izakaya,Ōsaka-fu Neyagawa-shi Kotobukichō
1134,0,hpg_6014f2bb8dd2ad50,Izakaya,Ōsaka-fu Neyagawa-shi Kotobukichō
1135,0,hpg_9255cfe369366862,Izakaya,Ōsaka-fu Neyagawa-shi Kotobukichō
1136,0,hpg_84fa706f3ffc5ea1,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1137,0,hpg_589d801aaac7d027,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1138,0,hpg_cbdb8e7e81c680b8,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1139,0,hpg_8c308b00f0777d1a,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1140,0,hpg_19caac56f5022f39,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1141,0,hpg_cb3cf753b98e2c64,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1142,0,hpg_f23b00c038f70720,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1143,0,hpg_0c3c9ba0341870dd,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1144,0,hpg_dd56ab5691ec4970,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1145,0,hpg_9b5c24a1abed3d25,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1146,0,hpg_0a9dad076ac3bacf,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1147,0,hpg_cd87c2bc43c898b3,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1148,0,hpg_599bb24300ce284d,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1149,0,hpg_ac6ce4bffb9eb745,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1150,0,hpg_cf8fafd18d509ce7,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1151,0,hpg_751d1ef93e134b5c,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1152,0,hpg_35df13eab5f3021a,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1153,0,hpg_3955f47445eeaaa9,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1154,0,hpg_f71f6a14ec813f29,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1155,0,hpg_da1ce9a4938e3897,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1156,0,hpg_ed592da2761a4fc2,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1157,0,hpg_bcbe1329821e4229,Izakaya,Shizuoka-ken Numazu-shi Yanagisawa
1158,0,hpg_e3335679199cee3d,Izakaya,Tōkyō-to Taitō-ku None
1159,0,hpg_80cff761a8ab79df,Izakaya,Tōkyō-to Taitō-ku None
1160,0,hpg_d6aa98a5f4a66423,Izakaya,Tōkyō-to Taitō-ku None
1161,0,hpg_deedb64002605616,Izakaya,Tōkyō-to Taitō-ku None
1162,0,hpg_2059a8c13f64f196,Izakaya,Tōkyō-to Taitō-ku None
1163,0,hpg_f965f3b405d38af2,Izakaya,Tōkyō-to Taitō-ku None
1164,0,hpg_fa55e175d08c147c,Izakaya,Tōkyō-to Taitō-ku None
1165,0,hpg_b281be42bb8c9dd2,Izakaya,Tōkyō-to Taitō-ku None
1166,0,hpg_11607a9570181f0e,Izakaya,Tōkyō-to Taitō-ku None
1167,0,hpg_238569783d34850a,Izakaya,Tōkyō-to Taitō-ku None
1168,0,hpg_bb19c7b2cb255154,Izakaya,Tōkyō-to Taitō-ku None
1169,0,hpg_d6ab83bd84c9ceb6,Izakaya,Tōkyō-to Taitō-ku None
1170,0,hpg_e98092a98deaf415,Izakaya,Tōkyō-to Taitō-ku None
1171,0,hpg_adb979f0c809dd8c,Izakaya,Tōkyō-to Taitō-ku None
1172,0,hpg_5867da7ed024fbd4,Izakaya,Tōkyō-to Taitō-ku None
1173,0,hpg_18a7752395377cfc,Izakaya,Tōkyō-to Taitō-ku None
1174,0,hpg_187ea4694e96df18,Izakaya,Tōkyō-to Taitō-ku None
1175,0,hpg_f6e00ed41c29f99c,Izakaya,Tōkyō-to Taitō-ku None
1176,0,hpg_db0e2e4273cd9b3c,Izakaya,Tōkyō-to Taitō-ku None
1177,0,hpg_05a25be9b02bacda,Izakaya,Tōkyō-to Taitō-ku None
1178,0,hpg_43dcc407e9027db1,Izakaya,Tōkyō-to Taitō-ku None
1179,0,hpg_a504a58377138d5b,Izakaya,Tōkyō-to Taitō-ku None
1180,0,hpg_10025dc77241d4c5,Izakaya,Tōkyō-to Taitō-ku None
1181,0,hpg_6d0998f772b1a2d7,Izakaya,Tōkyō-to Taitō-ku None
1182,0,hpg_9d4cbac0eacf9ea7,Izakaya,Tōkyō-to Taitō-ku None
1183,0,hpg_eee220306de07b68,Izakaya,Tōkyō-to Taitō-ku None
1184,0,hpg_52561a49958decb9,Izakaya,Tōkyō-to Taitō-ku None
1185,0,hpg_eedb6e51e8d77a5d,Izakaya,Tōkyō-to Taitō-ku None
1186,0,hpg_351f4d326c124f7c,Izakaya,Tōkyō-to Taitō-ku None
1187,0,hpg_88f70f167a325368,Izakaya,Tōkyō-to Taitō-ku None
1188,0,hpg_0abae3c117f095df,Izakaya,Tōkyō-to Taitō-ku None
1189,0,hpg_6ec4d2f305a07e1c,Izakaya,Tōkyō-to Taitō-ku None
1190,0,hpg_0dcce9502b50d801,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1191,0,hpg_bb6aba38c88cbf29,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1192,0,hpg_fed530f5a66ea112,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1193,0,hpg_4b3cf3cc9ae98c39,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1194,0,hpg_6b6b0c5b13af4344,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1195,0,hpg_532d49aba5362f4d,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1196,0,hpg_ea17b3052e2e2e1b,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1197,0,hpg_a7509e71aa752290,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1198,0,hpg_35b5d8087bb96189,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1199,0,hpg_c9429cf1d7610b7a,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1200,0,hpg_c862e9c256fbfe04,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1201,0,hpg_17493879858ac562,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1202,0,hpg_b1f3a072d9569fa2,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1203,0,hpg_d6e40368d5efe3dd,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1204,0,hpg_f6033cfb59d9ed79,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1205,0,hpg_4ddeee218fd8b4be,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1206,0,hpg_e60358049b2a89bf,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1207,0,hpg_b06a43e6216c896d,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1208,0,hpg_7223daff3ccc2fed,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1209,0,hpg_28ad0856d8568261,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1210,0,hpg_01f88adefbc52833,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1211,0,hpg_0ac1ee9804bf6dea,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1212,0,hpg_a0be73476e4d5592,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1213,0,hpg_462c3871f8f9303f,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1214,0,hpg_dd93179f950d505e,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1215,0,hpg_8b3f9a90eb1a4ad5,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1216,0,hpg_5b35f5a02676adf3,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1217,0,hpg_1a2523cfb65bbe70,Izakaya,Tōkyō-to Kōtō-ku Minamisuna
1218,0,hpg_47eef4ebf9dd7c71,Izakaya,Fukuoka-ken Fukuoka-shi None
1219,0,hpg_c29463a96c1e5992,Izakaya,Fukuoka-ken Fukuoka-shi None
1220,0,hpg_1cc9523ff72fc7cc,Izakaya,Fukuoka-ken Fukuoka-shi None
1221,0,hpg_78c0adefd65d2295,Izakaya,Fukuoka-ken Fukuoka-shi None
1222,0,hpg_3b87e5287a0973db,Izakaya,Fukuoka-ken Fukuoka-shi None
1223,0,hpg_d02c6e8688cf2ecb,Izakaya,Fukuoka-ken Fukuoka-shi None
1224,0,hpg_0cd389cd4526b276,Izakaya,Fukuoka-ken Fukuoka-shi None
1225,0,hpg_317a04ece83df35c,Izakaya,Fukuoka-ken Fukuoka-shi None
1226,0,hpg_c14f14fe29ef729b,Izakaya,Fukuoka-ken Fukuoka-shi None
1227,0,hpg_13cb2b303e129081,Izakaya,Fukuoka-ken Fukuoka-shi None
1228,0,hpg_1f18c57479a14f9d,Izakaya,Fukuoka-ken Fukuoka-shi None
1229,0,hpg_30e238c3aaa626df,Izakaya,Fukuoka-ken Fukuoka-shi None
1230,0,hpg_ffbf0a804c088ee4,Izakaya,Fukuoka-ken Fukuoka-shi None
1231,0,hpg_0f7572d1a94a9d62,Izakaya,Fukuoka-ken Fukuoka-shi None
1232,0,hpg_097ef3ea67da2919,Izakaya,Fukuoka-ken Fukuoka-shi None
1233,0,hpg_60f940734675dc3f,Izakaya,Fukuoka-ken Fukuoka-shi None
1234,0,hpg_d2b2b205c8de6963,Izakaya,Fukuoka-ken Fukuoka-shi None
1235,0,hpg_5043fb09724d95f9,Izakaya,Fukuoka-ken Fukuoka-shi None
1236,0,hpg_28bdf7a336ec6a7b,Izakaya,Fukuoka-ken Fukuoka-shi None
1237,0,hpg_4888e9fa59f382bb,Izakaya,Fukuoka-ken Fukuoka-shi None
1238,0,hpg_27464717f155bc71,Izakaya,Fukuoka-ken Fukuoka-shi None
1239,0,hpg_3803a66c269b37ca,Izakaya,Tōkyō-to Shinjuku-ku None
1240,0,hpg_bd7122b4c47ae17a,Izakaya,Tōkyō-to Shinjuku-ku None
1241,0,hpg_122700d86df849f8,Izakaya,Tōkyō-to Shinjuku-ku None
1242,0,hpg_d43f78821da38e64,Izakaya,Tōkyō-to Shinjuku-ku None
1243,0,hpg_8e3cc241b438741d,Izakaya,Tōkyō-to Shinjuku-ku None
1244,0,hpg_5b8bc46ae9c3c28e,Izakaya,Tōkyō-to Shinjuku-ku None
1245,0,hpg_0587b22f819633c8,Izakaya,Tōkyō-to Shinjuku-ku None
1246,0,hpg_e60be2e2d6609b79,Izakaya,Tōkyō-to Shinjuku-ku None
1247,0,hpg_19664ab320d1f6e7,Izakaya,Tōkyō-to Shinjuku-ku None
1248,0,hpg_d1e0f0e43a280d5e,Izakaya,Tōkyō-to Shinjuku-ku None
1249,0,hpg_98477a8b0030e691,Izakaya,Tōkyō-to Shinjuku-ku None
1250,0,hpg_5e032f16b677cd6a,Izakaya,Tōkyō-to Shinjuku-ku None
1251,0,hpg_c0f347b9940c3588,Izakaya,Tōkyō-to Shinjuku-ku None
1252,0,hpg_d999ca843eba2029,Izakaya,Tōkyō-to Shinjuku-ku None
1253,0,hpg_75d6ece65297119c,Izakaya,Tōkyō-to Shinjuku-ku None
1254,0,hpg_8a282e5cb7a1e24b,Izakaya,Tōkyō-to Shinjuku-ku None
1255,0,hpg_4ae5b4c925ff316a,Izakaya,Tōkyō-to Shinjuku-ku None
1256,0,hpg_76cdee0d5aa52dd7,Izakaya,Tōkyō-to Shinjuku-ku None
1257,0,hpg_f317a8dfbcefbe4f,Izakaya,Tōkyō-to Shinjuku-ku None
1258,0,hpg_502a00bde92ebeaf,Izakaya,Tōkyō-to Shinjuku-ku None
1259,0,hpg_00e45a1f60edf4d4,Izakaya,Tōkyō-to Shinjuku-ku None
1260,0,hpg_fe9f417872de65db,Izakaya,Tōkyō-to Shinjuku-ku None
1261,0,hpg_087276ee16a289bd,Izakaya,Tōkyō-to Shinjuku-ku None
1262,0,hpg_75bbe49ca0b112cc,Izakaya,Tōkyō-to Shinjuku-ku None
1263,0,hpg_5bdc3598e775fd7e,Izakaya,Tōkyō-to Shinjuku-ku None
1264,0,hpg_2a48b3d163060e03,Izakaya,Tōkyō-to Shinjuku-ku None
1265,0,hpg_7197662dbff3625e,Izakaya,Tōkyō-to Shinjuku-ku None
1266,0,hpg_92e22a5aaf4bc7e8,Izakaya,Tōkyō-to Shinjuku-ku None
1267,0,hpg_d17b51bca53f54c3,Izakaya,Tōkyō-to Shinjuku-ku None
1268,0,hpg_86adc67ba476e3e6,Izakaya,Tōkyō-to Shinjuku-ku None
1269,0,hpg_ffb25b0713a8df3a,Izakaya,Tōkyō-to Shinjuku-ku None
1270,0,hpg_acce2a5a72a6d8b9,Izakaya,Tōkyō-to Shinjuku-ku None
1271,0,hpg_c90789f6560933f3,Izakaya,Tōkyō-to Shinjuku-ku None
1272,0,hpg_2eaf411fa1263dbe,Izakaya,Tōkyō-to Shinjuku-ku None
1273,0,hpg_107b2e8a765c76de,Izakaya,Tōkyō-to Shinjuku-ku None
1274,0,hpg_6e2598e0b3c4638c,Izakaya,Tōkyō-to Shinjuku-ku None
1275,0,hpg_44cc78a6624595d5,Izakaya,Tōkyō-to Shinjuku-ku None
1276,0,hpg_6fc8aedfc12dbe95,Izakaya,Tōkyō-to Shinjuku-ku None
1277,0,hpg_4f59b77d63cb2c12,Izakaya,Tōkyō-to Shinjuku-ku None
1278,0,hpg_2885ae2dd0837e19,Izakaya,Tōkyō-to Shinjuku-ku None
1279,0,hpg_56aca4e80b743f11,Izakaya,Tōkyō-to Shinjuku-ku None
1280,0,hpg_4f3e83313e3ca6a9,Izakaya,Tōkyō-to Shinjuku-ku None
1281,0,hpg_d5286c0bf610bb37,Izakaya,Tōkyō-to Shinjuku-ku None
1282,0,hpg_22c174334a2273af,Izakaya,Tōkyō-to Shinjuku-ku None
1283,0,hpg_22aaed929ec32488,Izakaya,Tōkyō-to Shinjuku-ku None
1284,0,hpg_02142378eeffdf2e,Izakaya,Tōkyō-to Shinjuku-ku None
1285,0,hpg_faf5248dbd862e4b,Izakaya,Tōkyō-to Shinjuku-ku None
1286,0,hpg_3425621aee294a69,Izakaya,Tōkyō-to Shinjuku-ku None
1287,0,hpg_fadd5b8e68643645,Izakaya,Tōkyō-to Shinjuku-ku None
1288,0,hpg_2dc409a8f175bd42,Izakaya,Tōkyō-to Shinjuku-ku None
1289,0,hpg_aaa388d3342f3aab,Izakaya,Tōkyō-to Shinjuku-ku None
1290,0,hpg_4539140538031648,Izakaya,Tōkyō-to Shinjuku-ku None
1291,0,hpg_b0bb1b2d6998566c,Izakaya,Tōkyō-to Shinjuku-ku None
1292,0,hpg_a448a204a7d30460,Izakaya,Tōkyō-to Shinjuku-ku None
1293,0,hpg_6fe97682ccec7bc7,Izakaya,Tōkyō-to Shinjuku-ku None
1294,0,hpg_2a01a042bca04ad9,Izakaya,Tōkyō-to Shinjuku-ku None
1295,0,hpg_4fdf4275c5b77c75,Izakaya,Tōkyō-to Shinjuku-ku None
1296,0,hpg_ac65d3fff2cf888d,Izakaya,Tōkyō-to Shinjuku-ku None
1297,0,hpg_98c8ed6e1a0f7997,Izakaya,Tōkyō-to Shinjuku-ku None
1298,0,hpg_3f570a68e33c0284,Izakaya,Tōkyō-to Shinjuku-ku None
1299,0,hpg_61364582490a7bcf,Izakaya,Tōkyō-to Shinjuku-ku None
1300,0,hpg_66879bac23e61c28,Izakaya,Tōkyō-to Shinjuku-ku None
1301,0,hpg_e4ba73c8968f4ab9,Izakaya,Tōkyō-to Shinjuku-ku None
1302,0,hpg_db7ac93a77091759,Izakaya,Tōkyō-to Shinjuku-ku None
1303,0,hpg_c552b037db671d24,Izakaya,Tōkyō-to Shinjuku-ku None
1304,0,hpg_77b0b2ac295adf7b,Izakaya,Tōkyō-to Shinjuku-ku None
1305,0,hpg_72fe9dd258578f7a,Izakaya,Tōkyō-to Shinjuku-ku None
1306,0,hpg_34862dc1374c12ec,Izakaya,Tōkyō-to Shinjuku-ku None
1307,0,hpg_d189bcbe6ccc1129,Izakaya,Tōkyō-to Shinjuku-ku None
1308,0,hpg_d9dd03f122719c89,Izakaya,Tōkyō-to Shinjuku-ku None
1309,0,hpg_9cf9ab3b4dd63367,Izakaya,Tōkyō-to Shinjuku-ku None
1310,0,hpg_5276c62fa1593aab,Izakaya,Tōkyō-to Shinjuku-ku None
1311,0,hpg_023cc809d521b0ee,Izakaya,Tōkyō-to Shinjuku-ku None
1312,0,hpg_7109da0127fb94fd,Izakaya,Tōkyō-to Shinjuku-ku None
1313,0,hpg_2407e4beabbfe59d,Izakaya,Tōkyō-to Shinjuku-ku None
1314,0,hpg_36f5024d31ac9eef,Izakaya,Tōkyō-to Shinjuku-ku None
1315,0,hpg_e7e5f2f65b9bf79c,Izakaya,Tōkyō-to Shinjuku-ku None
1316,0,hpg_7fe3bd1c1ab8681b,Izakaya,Tōkyō-to Shinjuku-ku None
1317,0,hpg_a7b7964ee764c72a,Izakaya,Tōkyō-to Shinjuku-ku None
1318,0,hpg_fa3e8db2c83495c8,Izakaya,Tōkyō-to Shinjuku-ku None
1319,0,hpg_f1964333c614ff10,Izakaya,Tōkyō-to Shinjuku-ku None
1320,0,hpg_d4e2c73e1181b4ba,Izakaya,Tōkyō-to Shinjuku-ku None
1321,0,hpg_7c3ce8d642d00a42,Izakaya,Tōkyō-to Shinjuku-ku None
1322,0,hpg_ff23b18a8d8ce16d,Izakaya,Hyōgo-ken Kōbe-shi None
1323,0,hpg_5c103edd07364469,Izakaya,Hyōgo-ken Kōbe-shi None
1324,0,hpg_51264662763a2e8b,Izakaya,Hyōgo-ken Kōbe-shi None
1325,0,hpg_ef2ad624c3cca506,Izakaya,Hyōgo-ken Kōbe-shi None
1326,0,hpg_ea96d67b6dcd5d3a,Izakaya,Hyōgo-ken Kōbe-shi None
1327,0,hpg_c2d37f89d991ab84,Izakaya,Hyōgo-ken Kōbe-shi None
1328,0,hpg_03f5d1258961bc85,Izakaya,Hyōgo-ken Kōbe-shi None
1329,0,hpg_789f858ace656f94,Izakaya,Hyōgo-ken Kōbe-shi None
1330,0,hpg_4b9be70b95137753,Izakaya,Hyōgo-ken Kōbe-shi None
1331,0,hpg_a4eb52e34d27e723,Izakaya,Hyōgo-ken Kōbe-shi None
1332,0,hpg_001ce40a1f873e4f,Izakaya,Hyōgo-ken Kōbe-shi None
1333,0,hpg_997b14588fd06b27,Izakaya,Hyōgo-ken Kōbe-shi None
1334,0,hpg_c684b31af7fe49c9,Izakaya,Hyōgo-ken Kōbe-shi None
1335,0,hpg_298e0bd626674b6e,Izakaya,Hyōgo-ken Kōbe-shi None
1336,0,hpg_a4cb6df3bcb3f4c2,Izakaya,Hyōgo-ken Kōbe-shi None
1337,0,hpg_6c4829f22d5dac5c,Izakaya,Hyōgo-ken Kōbe-shi None
1338,0,hpg_66291a525389e046,Izakaya,Hyōgo-ken Kōbe-shi None
1339,0,hpg_7d40934c0b0bd0a0,Izakaya,Hyōgo-ken Kōbe-shi None
1340,0,hpg_b177df372470e5f0,Izakaya,Hyōgo-ken Kōbe-shi None
1341,0,hpg_999407c7fae28185,Izakaya,Hyōgo-ken Kōbe-shi None
1342,0,hpg_41bc0ff2c871c2d3,Izakaya,Hyōgo-ken Kōbe-shi None
1343,0,hpg_fea94271405d7d88,Izakaya,Hyōgo-ken Kōbe-shi None
1344,0,hpg_68962bf3ac16e620,Izakaya,Hyōgo-ken Kōbe-shi None
1345,0,hpg_64a272cc510c3c45,Izakaya,Hyōgo-ken Kōbe-shi None
1346,0,hpg_59c3d24ac71b58a4,Izakaya,Hyōgo-ken Kōbe-shi None
1347,0,hpg_6db43cee45b9caab,Izakaya,Hyōgo-ken Kōbe-shi None
1348,0,hpg_a69acd5404afa1f6,Izakaya,Hyōgo-ken Kōbe-shi None
1349,0,hpg_edea5b953931c38d,Izakaya,Hyōgo-ken Kōbe-shi None
1350,0,hpg_aa81585396078a38,Izakaya,Hyōgo-ken Kōbe-shi None
1351,0,hpg_0b70de808b55ad1e,Izakaya,Hyōgo-ken Kōbe-shi None
1352,0,hpg_517b54f4ed953a15,Izakaya,Hyōgo-ken Kōbe-shi None
1353,0,hpg_f8c833663844d435,Izakaya,Hyōgo-ken Kōbe-shi None
1354,0,hpg_885603e1822a34e6,Izakaya,Hyōgo-ken Kōbe-shi None
1355,0,hpg_a0c8d1ce8dd5c67e,Izakaya,Hyōgo-ken Kōbe-shi None
1356,0,hpg_8eca9ccc927ef1e2,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1357,0,hpg_ec03d5884cc06b1e,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1358,0,hpg_0195459327aafe5c,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1359,0,hpg_b4624167a2edf865,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1360,0,hpg_2bb4610efb22c329,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1361,0,hpg_1dc127d42f9b72db,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1362,0,hpg_36c0490df2738255,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1363,0,hpg_8ecce32227373c7e,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1364,0,hpg_948655a15973e853,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1365,0,hpg_29ca37be70661364,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1366,0,hpg_8c8c51921c671731,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1367,0,hpg_51102c243a68c7fc,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1368,0,hpg_cce09cfd2186b63e,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1369,0,hpg_0b8f1c27237ff453,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1370,0,hpg_49c63685c97e559c,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1371,0,hpg_4adea63b5aaba81f,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1372,0,hpg_b7b63dc8fb46bfab,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1373,0,hpg_7709c93b008b674b,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1374,0,hpg_8d1c077601d3e2d5,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1375,0,hpg_68d344a2d19424ea,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1376,0,hpg_3c9dab07722236cd,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1377,0,hpg_1a5fe6d232d9aeb9,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1378,0,hpg_fd96c6857816bd4f,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1379,0,hpg_e95b5b26ff0f73f5,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1380,0,hpg_5955cf92926206b4,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1381,0,hpg_bb65ae6a82981452,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1382,0,hpg_fdd67b599759132a,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1383,0,hpg_f489eb4ff32a8733,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1384,0,hpg_5c3b34c610370fd9,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1385,0,hpg_e62eaeae2d74a694,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1386,0,hpg_8b78f63fed2edd00,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1387,0,hpg_be4c344773d92310,Izakaya,Shizuoka-ken Hamamatsu-shi Sukenobuchō
1388,0,hpg_1cae3a18fdf59f05,Izakaya,Ōsaka-fu Ōsaka-shi Nakanochō
1389,0,hpg_72e34837dda6eb11,Izakaya,Ōsaka-fu Ōsaka-shi Nakanochō
1390,0,hpg_e4c0b9eae8f94df1,Izakaya,Ōsaka-fu Ōsaka-shi Nakanochō
1391,0,hpg_3236566f70b09fb8,Izakaya,Ōsaka-fu Ōsaka-shi Nakanochō
1392,0,hpg_2dfb0706db093b6f,Izakaya,Ōsaka-fu Ōsaka-shi Nakanochō
1393,0,hpg_6b66247f4dcb4dc1,Izakaya,Ōsaka-fu Ōsaka-shi Nakanochō
1394,0,hpg_be343a43257ed841,Izakaya,Ōsaka-fu Ōsaka-shi Nakanochō
1395,0,hpg_9aee0fe3cdf376d8,Izakaya,Ōsaka-fu Ōsaka-shi Nakanochō
1396,0,hpg_a74c359f1dd3edb6,Izakaya,Ōsaka-fu Ōsaka-shi Nakanochō
1397,0,hpg_6b191a57dbd9128e,Izakaya,Ōsaka-fu Ōsaka-shi Nakanochō
1398,0,hpg_6acecbd8ac9b7693,Izakaya,Ōsaka-fu Ōsaka-shi Nakanochō
1399,0,hpg_336385eeb7e57e2a,Izakaya,Ōsaka-fu Ōsaka-shi Nakanochō
1400,0,hpg_538f182b1bd2e66a,Izakaya,Ōsaka-fu Ōsaka-shi Nakanochō
